"","overall_rating","full_name","age","height_cm","weight_kgs","potential","value_euro","wage_euro","preferred_foot","ir1","ir2","ir3","ir4","ir5","weak_foot_1","weak_foot_2","weak_foot_3","weak_foot_4","weak_foot_5","skills_2","skills_3","skills_4","skills_5","work_rate_LL","work_rate_LM","work_rate_LH","work_rate_ML","work_rate_MM","work_rate_MH","work_rate_HL","work_rate_HM","work_rate_HH","release_clause_euro","club_rating","club_jersey_number","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","freekick_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","composure","marking","standing_tackle","sliding_tackle"
"7899",59,"Freddy Mveng Mbezele",26,175.26,79.8,62,190000,4000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,290000,68,8,63,37,58,62,46,63,57,61,53,62,81,71,85,62,77,63,74,63,77,51,38,50,65,59,56,55,55,45,42
"7900",56,"Daniel Guadalupe López Valdez",18,152.4,66.2,66,140000,2000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,266000,71,27,38,62,66,54,40,54,46,35,38,52,42,40,51,60,63,52,66,33,46,58,32,14,56,49,70,52,21,14,19
"7901",80,"Julian Weigl",23,185.42,72.1,84,16500000,45000,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,29300000,81,33,58,41,63,85,56,74,63,46,83,79,72,55,77,80,65,48,68,78,61,52,64,84,56,77,52,81,78,79,76
"7902",79,"Lorenzo Pellegrini",22,185.42,77.1,87,18500000,57000,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,35200000,80,7,74,60,71,84,69,77,70,58,80,80,77,74,68,73,69,76,67,76,69,72,71,70,74,79,53,79,70,74,72
"7903",63,"Christian Kouan",19,152.4,73.9,81,750000,1000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1700000,70,28,60,59,52,65,49,68,61,57,62,68,64,62,68,64,85,68,67,68,61,65,60,58,58,50,60,60,58,64,62
"7904",71,"Mikael Lustig",32,187.96,78,71,1600000,28000,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2800000,74,23,66,48,75,72,59,66,65,40,68,71,50,54,54,68,53,65,81,75,76,60,68,73,44,60,33,73,75,75,73
"7905",60,"Ismail Musalami",30,175.26,66.2,60,160000,2000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,264000,65,16,53,37,49,61,34,59,38,49,57,61,58,56,53,56,70,46,63,73,60,36,56,58,33,59,45,46,57,60,56
"7906",66,"Martin Woods",33,154.94,78,66,475000,3000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,831000,64,4,60,58,54,66,60,67,61,59,65,66,75,76,74,64,78,63,78,73,73,65,61,62,63,69,42,58,53,54,52
"7907",70,"Borja Herrera González",26,175.26,69.9,72,1800000,5000,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3e+06,70,21,71,53,66,70,48,69,63,65,54,72,74,72,77,59,72,64,63,75,60,59,59,63,53,51,58,58,64,69,70
"7908",67,"Andreas Skov Olsen",19,187.96,74.8,81,1600000,3000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2900000,65,21,58,72,60,62,56,68,65,49,54,68,79,81,73,57,75,67,67,74,66,66,55,24,69,58,66,67,40,35,23
"7909",67,"Louis Verstraete",19,185.42,79.8,79,1300000,3000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1629960.7,67,13,61,40,63,70,56,66,61,63,68,68,66,68,61,62,62,70,65,78,76,62,71,64,56,65,47,64,56,68,66
"7910",66,"Andrea Pinamonti",19,187.96,72.1,81,1400000,8000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2510930.5,72,89,40,70,69,53,62,64,43,43,36,70,54,53,64,59,64,65,65,55,66,60,52,16,66,45,66,60,15,19,19
"7911",68,"Aristote Nsiala",26,193.04,83,72,950000,4000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1800000,68,22,54,27,65,42,43,37,33,31,44,44,79,78,61,55,43,73,81,80,92,30,82,67,34,37,43,53,62,67,66
"7912",62,"Sam Barratt",23,187.96,64.9,67,4e+05,2000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,730000,65,25,63,53,60,59,40,62,44,52,54,60,74,72,61,53,63,55,47,73,65,42,48,22,54,56,53,50,23,29,28
"7913",65,"Tom Parkes",27,187.96,78.9,65,475000,3000,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,831000,62,6,44,27,60,58,25,51,47,38,54,55,54,61,52,58,46,54,74,75,83,26,75,56,33,47,29,58,55,67,62
"7914",78,"Adrien Trebel",28,175.26,73.9,79,11500000,23000,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18100000,73,25,75,59,33,77,71,75,73,75,79,77,79,75,77,78,87,80,77,82,69,76,80,74,72,77,55,75,67,74,70
"7915",61,"Jaber Asiri",21,152.4,64,73,450000,4000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,833000,68,20,33,63,64,47,52,59,50,33,36,58,68,68,62,53,70,57,67,58,58,56,51,21,60,50,59,49,17,20,16
"7916",66,"Sean Gannon",27,182.88,67.1,67,625000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1e+06,64,2,64,53,58,63,55,62,53,35,56,60,74,76,69,56,67,56,68,76,75,44,59,61,63,56,44,60,65,64,62
"7917",72,"Thiago Claudnei Almeida Reis",27,182.88,71.2,72,3400000,14000,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6500000,71,9,72,72,61,62,64,75,68,71,55,74,81,83,63,72,68,62,74,55,71,61,53,34,76,53,55,64,19,17,13
"7918",59,"Denilson Villa",20,170.18,69.9,67,230000,2000,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,437000,70,30,61,59,40,58,49,64,51,46,56,61,62,63,54,48,81,62,48,51,46,43,31,21,51,49,58,50,34,30,32
"7919",54,"Giotto Morandi",20,154.94,77.1,74,150000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,368000,68,31,40,34,43,66,42,56,54,40,65,53,58,65,60,51,64,45,59,39,66,28,45,30,38,57,47,62,55,41,50
"7920",69,"Carlos Pomares Rayo",26,182.88,73.9,72,1100000,3000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1800000,68,3,63,31,66,68,36,57,55,52,52,64,73,75,64,67,51,52,69,78,71,44,69,67,48,50,49,49,64,67,70
"7921",59,"Orhan Vojić",22,182.88,71.2,67,230000,1000,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,403000,61,34,37,64,65,56,62,60,47,33,37,57,68,66,66,59,63,64,63,54,60,59,36,13,57,49,61,51,21,29,23
"7922",63,"Lars Sætra",27,195.58,89.8,65,375000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,497000,64,39,39,33,66,52,23,32,29,18,49,48,42,47,31,58,29,57,31,63,86,30,69,62,35,46,27,60,55,63,60
"7923",59,"Freddie Brorsson",21,154.94,78.9,69,260000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,377000,61,23,53,58,54,61,48,60,45,36,55,56,60,65,67,48,64,59,71,66,67,53,70,31,58,50,40,48,30,37,35
"7924",68,"David Alejandro Gómez Rojas",30,172.72,73,68,650000,2000,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,878000,68,19,65,38,49,64,31,65,37,46,60,67,86,77,69,53,84,36,65,88,82,34,68,63,44,40,44,55,70,67,64
"7925",79,"Victor Wanyama",27,182.88,87.1,81,12500000,81000,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,24100000,83,12,62,61,71,76,60,68,62,57,70,75,54,61,68,80,65,79,79,76,90,60,89,82,63,61,65,76,78,85,77
"7926",66,"Marcel Ruiz",18,152.4,64.9,79,1100000,2000,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2600000,70,96,63,45,59,69,60,68,62,61,70,66,73,67,59,66,65,66,67,72,62,63,48,44,57,66,55,62,39,44,29
"7927",70,"Pedro Miguel Lopes Pereira",21,182.88,72.1,82,2800000,4000,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5232138.2,74,32,66,35,58,66,37,66,48,35,59,68,75,74,77,66,74,42,72,69,60,34,60,67,65,56,48,70,69,72,69
"7928",77,"Danny Latza",29,152.4,76.2,77,9e+06,30000,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,15300000,75,6,71,33,61,80,47,71,54,59,77,80,68,64,74,75,75,75,73,90,68,77,79,73,70,77,73,79,76,71,67
"7929",61,"Niklas Heidemann",24,185.42,78,66,280000,1000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,427000,64,33,60,38,55,55,37,58,41,36,54,56,72,73,61,57,54,50,63,69,71,39,61,57,37,41,42,41,56,59,58
"7930",64,"Sebastián Saucedo Mondragón",22,170.18,66.2,74,725000,2000,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1200000,69,23,59,55,38,65,39,67,54,38,64,64,71,67,87,58,78,68,47,62,38,62,47,22,60,61,49,60,55,45,42
"7931",72,"Michalis Bakakis",27,175.26,64.9,73,2900000,1000,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6500000,73,2,73,50,60,68,57,71,61,59,70,69,82,83,80,64,64,65,64,77,59,55,70,62,66,54,57,67,68,75,74
"7932",66,"Markus Wostry",26,182.88,73.9,70,7e+05,3000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1100000,67,5,38,39,64,56,26,33,31,26,44,48,45,46,57,59,63,42,76,72,75,42,68,58,23,38,34,55,64,70,67
"7933",66,"Rafael Páez Cardona",24,193.04,79.8,71,725000,5000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1055494.8,66,2,21,10,65,61,12,31,14,18,46,51,38,41,30,56,30,24,35,49,81,13,64,61,21,27,25,47,69,74,60
"7934",62,"Alejandro Altuna",27,182.88,73.9,65,325000,2000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,496000,67,5,46,30,48,65,28,57,40,35,58,65,56,59,59,62,61,43,57,66,57,27,57,60,40,54,36,56,57,60,61
"7935",82,"Henrikh Mkhitaryan",30,152.4,74.8,82,21500000,135000,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,40900000,82,7,77,73,53,80,80,83,83,64,71,85,84,78,86,79,85,85,69,81,60,73,69,62,82,83,72,76,41,53,55
"7936",79,"Luis Antonio Valencia Mosquera",33,154.94,83,79,7e+06,110000,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13300000,82,25,78,60,62,79,64,78,70,66,69,79,82,85,72,79,78,85,69,77,79,66,80,81,68,70,55,78,77,78,76
"7937",75,"Joaquín Navarro Jiménez",29,152.4,71.2,75,5500000,21000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11600000,76,15,70,36,71,74,25,65,61,42,63,72,73,76,69,69,72,64,84,88,70,55,80,74,62,59,48,67,71,74,76
"7938",68,"Emmanuel Rivière",29,182.88,76.2,68,925000,4000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1700000,71,29,55,66,72,61,73,65,57,49,52,61,72,71,76,62,65,72,82,61,60,64,56,24,71,58,72,62,19,34,30
"7939",58,"柴戸 海",23,154.94,69.9,64,150000,1000,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,225000,70,29,39,30,45,65,31,54,31,38,63,60,64,62,66,46,55,43,55,58,63,34,58,49,49,58,35,45,51,58,47
"7940",62,"中原 彰吾",24,152.4,68,66,4e+05,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,530000,65,6,62,53,45,67,32,65,42,48,58,61,73,75,56,63,72,53,43,73,60,50,41,51,61,61,51,51,44,50,32
"7941",64,"Francesco Di Mariano",22,152.4,68,71,625000,1000,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1100000,68,20,59,59,34,62,51,71,66,41,52,69,70,71,68,60,69,57,50,55,47,44,34,30,61,62,48,55,34,27,25
"7942",73,"Jérémy Ménez",31,182.88,77.1,73,3600000,48000,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6100000,74,7,64,73,58,74,76,86,79,73,60,79,69,70,68,66,74,68,69,42,61,70,48,34,70,70,81,65,47,20,20
"7943",76,"Jack Grealish",23,175.26,68,84,11500000,18000,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24200000,73,10,69,60,36,78,66,80,71,65,71,81,77,74,84,65,82,65,34,72,51,69,48,41,68,77,58,75,40,38,36
"7944",75,"Kauê Enaldo Lima Rodrigues",35,187.96,77.1,75,2e+06,24000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3800000,73,3,70,50,75,74,59,68,52,70,77,70,76,78,60,71,59,79,76,61,77,76,68,76,59,58,66,76,74,76,70
"7945",61,"Philipp Knechtel",22,187.96,81.2,73,4e+05,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,660000,64,4,35,24,54,39,18,48,23,22,40,47,65,67,64,48,65,35,69,32,73,26,68,61,28,40,39,47,58,63,61
"7946",65,"Luis Ruiz Sayago",26,154.94,73,68,550000,2000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,921000,69,15,61,33,57,54,38,61,36,35,47,60,70,73,56,62,65,29,70,70,69,31,58,65,56,39,48,58,60,63,70
"7947",73,"Luke Anthony Freeman",26,172.72,73,74,4700000,9000,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9300000,70,7,75,65,44,71,61,76,76,69,67,71,78,76,86,65,78,68,75,72,54,70,58,63,68,77,60,64,40,60,52
"7948",64,"Kevin Kabran",25,182.88,82.1,67,575000,1000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,762000,62,7,58,65,54,61,58,65,55,42,58,67,80,74,71,47,69,61,55,69,75,62,62,32,63,58,55,60,53,31,30
"7949",71,"Walter Gael Sandoval Contreras",23,170.18,66.2,80,3600000,20000,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6900000,71,13,70,60,50,71,55,73,70,60,62,67,82,79,83,69,84,65,62,71,57,62,42,55,66,68,59,65,56,53,57
"7950",67,"Rai Vloet",23,187.96,74.8,72,1e+06,4000,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1600000,70,23,52,68,66,66,67,65,62,62,65,69,66,60,58,66,63,72,67,74,73,67,72,33,69,65,70,61,44,42,33
"7951",66,"Adebayo Akinfenwa",36,152.4,110.2,66,230000,2000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,403000,64,20,39,66,72,60,59,52,50,42,50,69,38,49,35,61,71,70,49,73,97,54,66,17,70,62,66,69,27,40,24
"7952",67,"滕春 广輝",30,175.26,59.9,67,575000,4000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,719000,67,4,67,35,67,62,30,53,32,32,39,61,65,70,76,65,77,31,57,71,54,36,49,61,53,36,31,57,63,70,68
"7953",53,"Hernán Hernández",18,175.26,68,71,120000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,237000,63,8,39,40,50,58,30,62,34,33,56,56,65,60,56,50,83,50,69,55,68,35,60,41,29,51,50,38,49,49,52
"7954",69,"Alpaslan Öztürk",25,185.42,89.8,75,1200000,9000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2700000,72,5,65,46,63,72,53,65,66,64,64,65,70,63,68,64,63,76,70,80,72,68,78,65,55,62,56,60,67,68,64
"7955",74,"Hugo Goiteira Regalo",27,190.5,88,74,4900000,18000,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9100000,68,3,41,41,76,66,54,50,53,40,70,55,46,41,33,64,32,72,58,61,88,41,87,72,32,43,48,64,77,74,66
"7956",52,"Sylvin Mulumba Kayembe Ilolo",17,152.4,78,68,1e+05,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,188000,63,13,46,50,31,48,45,51,44,34,36,52,73,78,60,34,64,47,47,52,62,38,30,22,48,47,40,43,21,20,24
"7957",72,"Mattias Johansson",27,170.18,64,73,3e+06,1000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6700000,71,2,64,45,54,64,23,74,59,22,62,72,84,86,83,68,78,68,72,86,54,29,65,68,70,43,46,65,68,68,68
"7958",62,"Maciej Ambrosiewicz",20,182.88,74.8,70,450000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,698000,65,28,51,39,46,64,32,60,55,38,62,62,57,61,74,60,73,60,68,71,60,62,70,62,53,59,45,57,62,64,59
"7959",69,"Niccolò Giannetti",27,154.94,73,69,1100000,15000,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2110184.8,67,10,56,68,72,60,64,66,65,50,52,68,79,79,82,60,67,60,87,60,69,60,43,20,72,60,62,62,52,17,16
"7960",72,"Assane Dioussé El Hadji",21,175.26,68,80,4e+06,14000,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7379712.1,73,8,50,34,58,76,36,73,63,45,74,76,72,61,82,69,75,62,68,78,54,55,68,69,50,71,56,62,62,70,68
"7961",72,"Jairo Ralph Resende dos Santos",31,170.18,62.1,72,2900000,12000,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5600000,70,7,74,62,46,76,62,76,74,75,63,77,78,75,83,63,91,39,54,64,38,41,46,42,62,75,72,71,31,51,32
"7962",76,"Jonathas de Jesus Maurício",30,190.5,81.2,76,7500000,36000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12800000,75,9,61,77,77,64,72,70,40,38,46,75,66,73,59,73,53,81,74,59,86,73,79,28,78,68,73,74,25,24,32
"7963",67,"Jack Hendry",23,193.04,81.2,74,925000,13000,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1900000,74,4,44,26,65,64,26,61,38,28,54,62,70,72,60,60,60,50,75,71,77,35,72,61,30,42,37,63,64,67,66
"7964",87,"Gonzalo Gerardo Higuaín",31,185.42,88.9,87,48500000,205000,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,97273922,83,9,68,91,79,74,88,83,74,62,59,84,70,72,75,86,69,86,79,70,85,80,50,20,92,74,70,86,35,22,18
"7965",69,"Jesús Arturo Paganoni Peña",30,170.18,64.9,69,8e+05,4000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1300000,68,28,68,52,52,65,52,66,48,41,62,69,79,77,76,63,77,64,73,79,57,56,70,64,60,54,52,62,66,67,65
"7966",54,"Deshane Dalling",20,175.26,69.9,71,150000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,379000,70,43,46,40,37,49,41,57,46,41,53,64,72,64,60,47,60,53,56,54,47,42,39,21,41,55,51,57,35,30,42
"7967",68,"Liam Kelly",23,167.64,73.9,74,1200000,12000,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2500000,70,38,70,61,41,72,53,60,71,70,71,73,70,63,85,65,92,66,53,65,29,70,45,54,60,67,66,63,57,61,58
"7968",85,"Saúl Ñíguez Esclápez",24,182.88,77.1,90,50500000,77000,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,107300000,84,8,69,78,83,85,76,80,72,60,83,85,74,73,76,82,69,82,79,86,77,81,69,78,82,82,55,83,77,77,76
"7969",58,"Gudmundur Andri Tryggvason",19,182.88,69.9,68,190000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,276000,62,17,58,53,36,54,42,60,58,45,40,58,75,74,69,46,74,68,47,44,43,54,36,18,52,55,52,53,38,26,28
"7970",57,"徐友刚",23,154.94,72.1,66,140000,2000,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,329000,67,2,57,26,41,49,28,59,63,29,40,41,68,60,63,51,68,27,59,87,75,30,49,47,43,38,32,43,60,55,57
"7971",60,"Joy Mukena",19,182.88,72.1,73,325000,3000,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,821000,77,48,30,21,54,39,31,31,31,33,30,38,61,52,50,49,73,42,71,60,56,30,49,62,33,30,41,51,63,72,62
"7972",56,"Dawid Pakulski",20,175.26,66.2,65,140000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,217000,65,13,46,42,41,59,43,64,48,43,62,60,62,64,64,49,72,54,54,45,41,33,40,23,49,50,44,55,42,45,51
"7973",66,"指宿 洋史",28,195.58,88.9,66,675000,2000,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,844000,64,9,44,69,73,57,71,58,47,38,34,65,64,61,30,63,32,63,32,54,91,53,26,13,60,32,58,52,31,21,17
"7974",65,"Nicolás Mezquida",27,167.64,68,66,625000,2000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,984000,69,20,59,55,55,62,64,68,66,72,55,68,72,55,84,64,84,67,44,49,44,65,48,38,63,63,43,75,49,19,12
"7975",69,"Louis Elliott Moult",26,182.88,84.8,72,1300000,8000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2600000,70,9,30,69,73,63,72,61,60,66,38,68,65,68,66,64,64,68,83,67,77,66,66,24,68,50,70,70,48,36,28
"7976",77,"Giovanni Sio",29,154.94,79.8,77,3369000,15200,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6160400,75,21,68,77,71,73,73,76,73,69,67,76,78,85,79,71,73,77,70,78,74,74,77,18,76,73,72,72,40,18,12
"7977",69,"奈良 竜樹",25,154.94,77.1,73,1200000,4000,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1600000,70,3,32,26,69,65,41,48,35,30,52,53,70,74,62,65,58,57,81,70,77,51,72,64,21,25,35,58,67,68,61
"7978",64,"Issah Abass",20,172.72,67.1,77,850000,3000,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2e+06,75,28,48,67,44,62,64,73,57,41,37,65,79,69,77,62,78,73,74,63,63,60,78,23,64,43,59,54,24,27,30
"7979",56,"Patryk Plewka",19,175.26,69.9,70,170000,1000,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,336000,65,80,46,40,45,70,40,51,46,56,61,56,66,64,53,48,76,53,68,60,47,46,52,49,43,59,46,60,50,51,53
"7980",61,"Rob Dickie",23,182.88,73.9,69,325000,2000,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,634000,66,4,45,31,61,51,26,49,27,33,46,56,60,63,57,56,49,50,72,70,74,28,58,58,28,31,49,54,51,62,63
"7981",68,"Salvatore D'Elia",30,182.88,77.1,68,675000,2000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1e+06,68,6,67,41,65,64,37,57,59,32,59,59,78,79,70,63,67,57,75,74,67,42,70,63,57,54,44,62,63,67,64
"7982",62,"Marvin Leandro Vallecilla Gómez",27,175.26,72.1,62,250000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,338000,67,4,59,33,62,56,33,52,33,36,54,56,76,67,68,59,68,53,82,78,64,44,58,61,48,44,45,45,56,60,55
"7983",63,"Martin Harrer",26,182.88,76.2,64,425000,3000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,648000,64,11,57,68,43,57,49,62,43,34,44,65,72,78,76,63,57,65,45,68,74,61,28,23,58,55,56,49,37,28,27
"7984",67,"Djordje Jovanović",20,185.42,78,79,1300000,2000,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2400000,70,9,47,71,68,62,68,66,66,61,39,68,63,69,61,58,60,63,64,58,73,68,31,18,62,61,68,65,19,15,16
"7985",64,"Yevhenii Serdiuk",20,185.42,77.1,73,7e+05,2000,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1600000,71,7,58,70,48,55,55,68,54,45,50,69,72,74,55,58,57,72,41,60,70,47,32,21,65,54,62,59,21,33,32
"7986",63,"Paul  Green",35,170.18,77.1,63,150000,3000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,263000,60,17,61,52,56,64,52,57,48,55,63,62,58,56,70,62,80,62,76,79,66,58,72,60,54,63,63,63,57,63,62
"7987",57,"Rekeil Pyke",21,152.4,64.9,70,2e+05,5000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,538435.4,64,30,31,58,52,43,40,54,33,30,28,57,75,78,70,52,61,50,57,63,68,49,33,18,54,43,54,49,15,20,20
"7988",67,"Clark Robertson",25,187.96,76.2,70,825000,9000,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1600000,67,15,48,26,63,57,17,57,51,36,49,59,62,70,61,63,63,35,76,73,75,28,63,68,50,48,33,61,66,65,65
